Filter,Frequency (Hz),Joe Z-Score Closed,Joe Z-Score Open,Mohammed Z-Score Closed,Mohammed Z-Score Open,Absolute Delta Closed,Absolute Delta Open,P-Value Closed,P-Value Open,Higher Closed,Higher Open
No Filter,6.0,0.7463534064393029,0.9118426027233492,0.9662564319162408,0.7899525376292375,9.319833683476098,3.4472324080573316,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,6.5,0.547954150878997,0.7907255798079238,1.0876720092942471,0.7064822813995578,12.167622311302768,3.2504493518558997,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,7.0,0.5267592640674221,0.7168080247234432,0.934792970679608,0.6790991968162734,10.596382412666678,2.884990645664281,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,7.5,0.4946029947149583,0.6444234028064075,0.6820227755977329,0.5206761598137205,7.977031391847149,3.897797716515579,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,8.0,0.5337734620048882,0.5241004842182935,0.5292514510562647,0.31777937154698915,5.958285965157945,4.951823980221575,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,8.5,0.29118763488932403,0.4197470184794619,0.6635959767382685,0.21825413334189883,9.280737324187104,5.069811972471945,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,9.0,0.10719383202859463,0.3228059548597579,0.6047090707433463,0.12174861333707868,9.982541658495858,5.22159671147875,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,9.5,0.048542228827784244,0.1479204196095831,0.4269394384838648,0.09890884635765221,8.408266297556208,3.9200593780316724,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,10.0,-0.022340968585889926,0.045970042780685116,0.22958241200696727,-0.020066032624570834,6.703415277233968,4.261767014148074,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,10.5,0.007021914398785828,-0.08403289190793987,0.08662874945898742,-0.12374215228155093,4.8685945359652,4.197209340265988,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,11.0,-0.23295622283224496,-0.1315407038903902,-0.015024484223308914,-0.18487507735295855,5.502944850355331,4.415722005042424,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,11.5,-0.5101894406782962,-0.15122057155491928,-0.029067107670930525,-0.2256030466712386,7.40495030962867,4.666671051199104,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,12.0,-0.4888250533508812,-0.1436575420273829,0.1150262907377203,-0.24852115317513732,8.87558019473931,4.971934379873111,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,12.5,-0.6399065033439472,-0.188399821021549,0.07589073334719247,-0.16024819977780136,9.556084582646553,3.658738190216706,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,13.0,-0.6439077346611486,-0.28486097733630183,-0.12647007138984706,-0.23734944312057882,7.297485115124331,3.612653027777233,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,13.5,-0.598630888373782,-0.41817149941250825,-0.31575129695255044,-0.38206592135976725,4.820485802000848,3.9464132295788437,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,14.0,-0.6892284980599594,-0.495937304640653,-0.7962979446300608,-0.5318806928442096,0.05980782639030835,4.82219848042077,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,14.5,-0.6410306873763578,-0.5556432863874466,-0.7367130737905159,-0.5086977834278313,0.375330626329637,4.0551942633226865,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,15.0,-0.6638602551293757,-0.6445880356241426,-0.69893549191852,-0.3776699542652702,0.9722309320962115,1.9076212119509908,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,15.5,-0.6694172542030452,-0.5930171822821726,-0.7825142625899771,-0.5097982687550073,0.06841073532076614,3.7376758621820922,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,16.0,-0.6308562886745909,-0.6136076288707117,-0.6086837461114402,-0.65509255632928,1.7474846676373712,5.06966080195364,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,16.5,-0.7208718083987306,-0.6747202851214811,-0.7766529038330893,-0.5804253049179172,0.5171778151470434,3.7540685180961155,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,17.0,-0.7943783197908151,-0.7093597010944362,-0.8259180764500438,-0.4276538887717272,0.506483805931186,1.8580545919009364,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,17.5,-0.8015268772440903,-0.6852264854694089,-0.6860762500958624,-0.5563428815417022,2.1409858374079604,3.4107719485133714,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,18.0,-0.8390722433445861,-0.6776748571777699,-0.5437441794995557,-0.6813350139713156,4.029601653792238,4.779029033113154,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,18.5,-0.8678722992558298,-0.715004790430452,-0.460676347085541,-0.7208861184473723,5.183035916112296,4.862358220718603,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,19.0,-0.7947369877823867,-0.6743545460746948,-0.6477744208928264,-0.6514177265325237,2.5236393340775294,4.496669194408051,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,19.5,-0.7024592730842537,-0.7532427145434908,-0.9522717263124107,-0.5942530011609406,1.6056290625019365,3.2068974205083496,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,20.0,-0.6707167410788896,-0.6664227439391459,-0.8906959379440702,-0.6254684634742315,1.1452728161791192,4.296228239118234,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,20.5,-0.7514612225117544,-0.7359585378067752,-0.7978508770826473,-0.6934393286430256,0.5048515200760679,4.392058540916969,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,21.0,-0.7830227808248876,-0.7971787696641192,-0.6294938120282768,-0.6842071445046236,2.643283543127321,3.7570211580660295,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,21.5,-0.7515487684887457,-0.8267986197078874,-0.5589282351903769,-0.7061700018696048,3.207294413583357,3.725037150988628,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,22.0,-0.6937751017772812,-0.780245225826595,-0.6186947310776187,-0.6959467395356468,2.1019827744917006,4.028344031893125,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,22.5,-0.6691546984172523,-0.803657836981764,-0.7495184303994865,-0.6680202161083547,0.4395834875468765,3.5314040626914434,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,23.0,-0.6275894617686295,-0.8179212151100677,-1.0266763308320663,-0.7389120814994604,3.003555343194659,4.144186150594296,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,23.5,-0.6311437506950409,-0.7932746326325538,-1.0206471340506977,-0.7669155348645587,2.908955128149735,4.652789245808785,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,24.0,-0.5593304958521771,-0.7936787592009218,-0.9634854558289582,-0.7977049787380724,2.796378860727174,4.96990195010757,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,24.5,-0.5293414737353476,-0.7897224757166352,-0.8769856218014195,-0.7910721603804364,2.0411411304876967,4.935646372278482,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,25.0,-0.5465464844898565,-0.7745416313933398,-0.7702475369238081,-0.8302797951002204,0.706229546348748,5.477619074319145,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,25.5,-0.6179390562055498,-0.7796322475167383,-0.733519525272443,-0.8201192922235293,0.23979323704672062,5.326988494469596,0.02588849900499366,0.04038277994249794,Mohammed,Joe
No Filter,26.0,-0.5653929983484884,-0.8366524832704532,-0.7548850860242914,-0.8894737693529006,0.3924125721308034,5.54739593721839,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,26.5,-0.5796549130921381,-0.8110870547369196,-0.7347064013086787,-0.8473766896771734,0.058211964106719805,5.333994744116744,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,27.0,-0.5705410294627068,-0.791246018355919,-0.7466560458192085,-0.8488813893300539,0.2610889998076278,5.524314775648033,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,27.5,-0.5133507549152647,-0.7857008114757114,-0.719606698438135,-0.8740643367772668,0.38033051479276736,5.835404593701995,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,28.0,-0.4441775666680455,-0.7921782171732319,-0.7632197551347818,-0.8603380547051026,1.3877132659795919,5.635429590521216,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,28.5,-0.4675729025966776,-0.6371070445451649,-0.8583241432559877,-0.8391061750191038,2.2892671883452476,6.779299069142844,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,29.0,-0.5098506876220462,-0.5932339431370018,-0.8821896382619797,-0.8475109532130459,2.244873367817675,7.253022739818251,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,29.5,-0.5568165013618576,-0.7547273422467242,-0.9203518348099714,-0.8016212703373722,2.327301648123388,5.353555712667484,0.02588849900499366,0.04038277994249794,Joe,Joe
No Filter,30.0,-0.5976063197378831,-0.866612589014174,-0.9135406589914387,-0.779727037156381,1.9470697303403082,4.140670348271081,0.02588849900499366,0.04038277994249794,Joe,Joe
Low-Pass Filter,0.0,1.983103851490681,2.0019117151104933,2.244127056409682,2.130737616842192,15.073901993832367,1.0629508563837557,0.036393774380846226,0.05548850842103215,Mohammed,Mohammed
Low-Pass Filter,0.5,3.0400072187606506,2.6567357727434318,2.639198799087636,2.7475371572954703,11.382548091700599,1.7126413331946715,0.036393774380846226,0.05548850842103215,Mohammed,Mohammed
Low-Pass Filter,1.0,2.6074596551954694,2.3980918858703135,2.418599873298487,2.3831864041602886,12.185361986629049,0.11350953561633048,0.036393774380846226,0.05548850842103215,Mohammed,Mohammed
Low-Pass Filter,1.5,2.2024545812397034,2.1091393476778055,2.0182845256100617,2.087294946931603,10.608737170653377,0.4369293878630316,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,2.0,1.8862072922451085,1.88823715358106,1.507284447129993,1.9408708880037717,6.993417685007625,0.029478618875618423,0.036393774380846226,0.05548850842103215,Mohammed,Mohammed
Low-Pass Filter,2.5,1.8457353778428622,1.7165413607459377,1.3423549453975694,1.7968604880575656,5.334712689809514,0.056129547466920116,0.036393774380846226,0.05548850842103215,Mohammed,Mohammed
Low-Pass Filter,3.0,1.6866565178699708,1.5888662892077365,1.3354415303270761,1.6683840742084068,6.521776680551472,0.16190078529191076,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,3.5,1.4940398462291038,1.427847036696961,1.215640777367327,1.4848308116486404,6.6201269353321015,0.676220739890784,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,4.0,1.190125945688975,1.2895072299907173,1.0837620196251256,1.300125006318632,7.461977586352386,1.4184143774074132,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,4.5,1.0088902502218686,1.1831563777750933,1.1715727995824776,1.1936081871385364,9.96418547272215,1.5944521474399664,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,5.0,1.0478481870157124,1.0953969657471354,1.1420303603959292,1.1058241583830144,9.298141053797401,1.7384671147928161,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,5.5,0.9828659965879407,1.0184777885085323,1.0307660773735319,0.9710932837869843,8.479992705475778,2.507340174221372,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,6.0,0.791407645704828,0.9277156272978849,0.9734414848698206,0.8091795834166938,9.319828223425517,3.4472305549408935,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,6.5,0.6066946037073951,0.8152835908979185,1.0877016233760837,0.7310028237227866,12.167624400739964,3.250451972084329,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,7.0,0.5869591310706095,0.7466644802722316,0.9438298008965798,0.7053549314699901,10.596388710037605,2.8849877218416213,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,7.5,0.5570157267768894,0.6794672729338002,0.7059508128764227,0.5569783844458209,7.977036101338987,3.897793826809344,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,8.0,0.5934770106286007,0.5677671448819177,0.5621768706775271,0.3669469804839324,5.958283228895979,4.951819802415226,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,8.5,0.36761610098347297,0.4708872069807864,0.6885950470581761,0.27372572105625964,9.280712383557347,5.069813707098041,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,9.0,0.19629606541775454,0.380884177297312,0.633169134818639,0.18332945237080536,9.982572138233746,5.221602711399505,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,9.5,0.141666333974658,0.2185173226481729,0.4658570967102779,0.16191795277921617,8.408278474830079,3.9200687922900066,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,10.0,0.07562888942745792,0.12384594057204211,0.2801029829300496,0.05046502278522423,6.7034618118879195,4.261748041892913,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,10.5,0.10291134206866598,0.00312009804354294,0.14553307884459182,-0.046675375489037614,4.8685944273815505,4.197206303302287,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,11.0,-0.12057089658207495,-0.04105549061847293,0.049820892650183614,-0.10399307522591386,5.502841477062038,4.415706587777068,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,11.5,-0.37880973511202154,-0.05941182055586412,0.0365167365951213,-0.142210885434626,7.404838069353918,4.666639310672498,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,12.0,-0.35907326234730824,-0.052521621692190754,0.17201715278588334,-0.16379928475708544,8.87547225916575,4.972046201779696,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,12.5,-0.4999052340154529,-0.09421378224819153,0.1350778316793439,-0.08126226452515223,9.556046144245453,3.6588602241010086,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,13.0,-0.5039456422558306,-0.18398297925972454,-0.055519056270986654,-0.15364267879372268,7.298032466400933,3.6125236941685746,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,13.5,-0.4621108847493504,-0.3080241728126854,-0.2338563510286295,-0.2894237959181299,4.821051635256357,3.9462430909368447,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,14.0,-0.5469307858871514,-0.3806273117750636,-0.6863231874647271,-0.43008002946242535,0.06129424841926223,4.821934963748399,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,14.5,-0.5026947006676118,-0.43651738988191024,-0.6308431387730477,-0.4088843190381972,0.3747649723528834,4.056255410479219,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,15.0,-0.5246568095681853,-0.5197716251780305,-0.5956645572143224,-0.2866745239467445,0.9728348277295744,1.9077829639993897,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,15.5,-0.5309094623704272,-0.4727365704655469,-0.6751293991674951,-0.4109720894369261,0.0678829118755413,3.736025162789666,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,16.0,-0.49616781609602223,-0.49283907564143214,-0.5122927254051066,-0.5480341462632743,1.7471921527119374,5.069583763375336,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,16.5,-0.5814350761688734,-0.5508820953972486,-0.6711003537660026,-0.4794766395875542,0.5197102984424884,3.756808648051006,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,17.0,-0.6518888718789196,-0.5846885508016196,-0.7192963300401821,-0.3375325465980755,0.5030981388216915,1.857770348586774,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,17.5,-0.6609268804497795,-0.5643561725291677,-0.5891556409115678,-0.45951261287758377,2.139073021439666,3.4070339931426297,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,18.0,-0.6986679666165512,-0.559589609266738,-0.4572376846778312,-0.578882503486153,4.025578907694111,4.779669283063569,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,18.5,-0.7293725913247421,-0.5975605923998742,-0.38120003402099284,-0.61855128932214,5.184427618398589,4.860742173336092,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,19.0,-0.6656709530026891,-0.5631606807657694,-0.559522781163484,-0.5569732703314907,2.533029244829496,4.502168103176551,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,19.5,-0.5851454125096172,-0.6410812599510881,-0.8494741484049464,-0.5068780958712221,1.5940621537893058,3.206212619864001,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,20.0,-0.5613944358383601,-0.5660099377203239,-0.7963697177160269,-0.5403072328441748,1.1455777931930555,4.289817742390934,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,20.5,-0.6439394147027927,-0.636055067009305,-0.7146382195685325,-0.6095796018107975,0.49560042084335265,4.395951347641143,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,21.0,-0.6829464602566109,-0.7007399896924773,-0.5628143496383583,-0.6075284020650861,2.6314100156177016,3.759768923886199,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,21.5,-0.6643714948364157,-0.7376112166259053,-0.5020451487484358,-0.6356411698231209,3.2133236969694767,3.7227630931215057,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,22.0,-0.6232036463659324,-0.705057593228259,-0.5665337338725135,-0.6356073326099434,2.1097104675951783,4.031075316084966,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,22.5,-0.6146173791865204,-0.7383640790853317,-0.6983444549050875,-0.6191068027056696,0.4572747949653131,3.5317559363331146,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,23.0,-0.5932507991760969,-0.7669006208090431,-0.9702429441007203,-0.6977885296780768,2.9805428523902453,4.136128634449673,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,23.5,-0.6164560276411709,-0.7603875348326551,-0.9799567094500379,-0.738100087967719,2.911988428940804,4.646167894019882,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,24.0,-0.5735374902557545,-0.7806125497709684,-0.9402796817514549,-0.7840216225322784,2.7778921633624982,4.965049094438431,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,24.5,-0.5699656456797335,-0.79826318782253,-0.8795100678024965,-0.7960400089131703,2.0761836790100094,4.931326406505256,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,25.0,-0.6160614812638966,-0.8094413909945808,-0.7977289383307823,-0.8546828345603036,0.7254309984037537,5.4774590346842125,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,25.5,-0.7153140017156063,-0.8410027958585249,-0.7830276649464757,-0.8687018425612366,0.24368892927773622,5.334075664500965,0.036393774380846226,0.05548850842103215,Mohammed,Joe
Low-Pass Filter,26.0,-0.7063876093797464,-0.9275518343412353,-0.8302970972624326,-0.9610788793755888,0.3955870466647262,5.540643870910731,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,26.5,-0.7601590883203208,-0.9401061363356369,-0.8379918695420662,-0.9534118236081597,0.05872077889234184,5.336337731650559,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,27.0,-0.8004528470024868,-0.9621401458125814,-0.881511019203406,-0.9869971914599432,0.25994231444111193,5.500882555816055,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,27.5,-0.8007427498442531,-0.9967161262598924,-0.8924019535234714,-1.048875255246101,0.3884966112814574,5.861123667190213,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,28.0,-0.7919177284613788,-1.0574979651128684,-0.9643231617241113,-1.0779634354964378,1.3231868910146822,5.608233302598775,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,28.5,-0.8745503288159436,-0.965640903316351,-1.1003754086548365,-1.1009426620762448,2.2982687370559898,6.734801768403125,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,29.0,-0.9782999112498035,-0.9769774622090183,-1.165579267058638,-1.1583440158206166,2.2534086029038356,7.265627176029536,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,29.5,-1.097736724570384,-1.1787092490197184,-1.2506563529690238,-1.1683157455984126,2.322099575760898,5.463602378836972,0.036393774380846226,0.05548850842103215,Joe,Joe
Low-Pass Filter,30.0,-1.2108793239825588,-1.3592551983830035,-1.2976106092953665,-1.2027599721873035,1.9829494128190142,4.134614537459548,0.036393774380846226,0.05548850842103215,Joe,Joe
High-Pass Filter,0.0,1.4311085198965823,1.570090408228802,1.8605095683801842,1.7252076619790138,14.134997779828634,0.1722905429421271,0.019560778918209783,0.02967945330322464,Mohammed,Mohammed
High-Pass Filter,0.5,2.5964162365645933,2.406140677000751,2.4649789962015825,2.421560901663383,12.567571964149574,0.028879792686733907,0.019560778918209783,0.02967945330322464,Mohammed,Mohammed
High-Pass Filter,1.0,2.759480169739731,2.517476235816901,2.4837733810226696,2.5050967592248363,11.634974612864756,0.08134336834028488,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,1.5,2.424889313138027,2.298918672015917,2.179146691595483,2.273458531148628,10.664058964433256,0.5353253400170672,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,2.0,2.0863378397801964,2.0538470651395886,1.6289460049723428,2.12442531844261,7.058357674097453,0.052575338865922916,0.019560778918209783,0.02967945330322464,Mohammed,Mohammed
High-Pass Filter,2.5,2.0268727375162174,1.8607120494079468,1.4285684314883165,1.9591473967712227,5.300366727502093,0.041965732410902845,0.019560778918209783,0.02967945330322464,Mohammed,Mohammed
High-Pass Filter,3.0,1.852504341366003,1.7172095437643025,1.4284274009201365,1.817222376628222,6.5139723938084675,0.1553804923137001,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,3.5,1.6283550899055603,1.5358136748918183,1.2953169915455738,1.610249719954272,6.632904538748522,0.678030401150453,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,4.0,1.281554480261392,1.3807531563225766,1.146290694810181,1.4027137413278021,7.434014951670816,1.4281272097116888,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,4.5,1.07347194424809,1.2602091132144668,1.2472280063532464,1.2842512598614517,9.978406096402503,1.5864052080325202,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,5.0,1.1180396375654633,1.1619215903858262,1.2120202378762852,1.1848910182243253,9.286119313455933,1.7429064848806366,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,5.5,1.0439122005565924,1.0751234812075308,1.0909453446424129,1.034051379740236,8.490065577944224,2.5062978916954513,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,6.0,0.8240458856342929,0.9731133300240767,1.0258833468423134,0.8527984312122567,9.316896581991314,3.442891536268964,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,6.5,0.6125383043054017,0.846526776708537,1.1529007725895712,0.7642592333516772,12.167903220439047,3.253761507332486,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,7.0,0.5901883516978826,0.7691937317257527,0.9938464414272298,0.7358245872837698,10.599270261260676,2.8840123722703073,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,7.5,0.5557300507749429,0.6937833469243442,0.7295525948024338,0.5693401216275658,7.9740652822899305,3.8983615534605005,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,8.0,0.5977865241293834,0.5678574340562079,0.5705107947254843,0.35591280032970474,5.9567340929473485,4.952281906014809,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,8.5,0.33853845915601216,0.45895312556713064,0.7105171684971993,0.251698096140576,9.281253022976632,5.067442530491537,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,9.0,0.14285181969868624,0.3576123308581172,0.64941104817614,0.14943457564764742,9.982468814265314,5.226989032953762,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,9.5,0.07969454436293871,0.17484426323768187,0.4637394226215062,0.12624367629126182,8.409642085806595,3.917031876044275,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,10.0,0.004528980963399085,0.06841000619394498,0.2578164129593344,0.0008758155155251469,6.700943415990685,4.2626029874523645,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,10.5,0.035602697067257535,-0.06749382379454151,0.10906442193870462,-0.10806123457315504,4.871705413327367,4.197095670414256,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,11.0,-0.22023243470903928,-0.11713812970175641,0.002598009745102115,-0.17217850016407327,5.500309865486129,4.414183422317396,0.019560778918209783,0.02967945330322464,Mohammed,Joe
High-Pass Filter,11.5,-0.5159832490117536,-0.13760852906234644,-0.011586672761027747,-0.21529550009647688,7.4075486467693175,4.668963685516644,0.019560778918209783,0.02967945330322464,Mohammed,Joe
