Filter,Frequency (Hz),Joe Z-Score Closed,Joe Z-Score Open,Mohammed Z-Score Closed,Mohammed Z-Score Open,Absolute Delta Closed,Absolute Delta Open,P-Value Closed,P-Value Open,Higher Closed,Higher Open
No Filter,29.5,-0.4654005777761967,-0.7230349330594245,-0.034343042621079976,-0.8552157691260893,42.95411917124792,5.331813386382086,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
No Filter,30.0,-0.489355517828086,-0.7450112335593368,-0.03333435054271438,-0.8425727929703333,43.09809132578641,5.030910685918591,6.709681220992104e-84,0.06171330761346302,Mohammed,Joe
Low-Pass Filter,0.0,2.3799549295575266,2.364920064465796,-2.411196038765422,2.210260210735991,20.868264312990213,1.079602345147599,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,0.5,3.5873985403761415,3.1550219081145143,0.9609541090291694,2.9990372790244626,18.429635218688507,0.10227303932706988,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,1.0,2.810411237424601,2.8367764051171793,1.4577076801828968,2.555458270166147,24.272559489452284,1.6686319562753908,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,1.5,2.2980067155509523,2.268237464409439,0.9555010117937555,2.0107862135882053,26.795991266352267,2.2833585100428273,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,2.0,2.017686540121652,1.944557680938002,0.6933318018314807,1.7384339666719384,28.196628188546267,2.245087168678843,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,2.5,1.6740421816034623,1.8075707217153592,0.7873225694096664,1.7346730630931522,30.579359139739463,1.0818003922499422,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,3.0,1.4805479519371818,1.602921138584962,0.713806317111051,1.609162041966231,31.718361920271544,0.5773186343008447,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,3.5,1.4209612690130309,1.3487674069545506,0.5578832615017804,1.324289677687039,31.855519267474666,1.2778966040345843,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,4.0,1.0834670958428692,1.245373987560551,0.5437105162671655,1.1656923543945665,34.024960420108336,2.002250990782377,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,4.5,0.9003999156737533,1.1367228151317956,0.5467754742458227,1.0209915098164797,35.21896394579043,2.537511895419664,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,5.0,0.7980177628484764,0.9210970602201242,0.5619349421402237,0.8877650408632277,35.9082697940797,2.016093525881007,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,5.5,0.6617194265365015,0.7702591922511597,0.6202474880454518,0.7866653413788083,36.88703105927476,1.7326454956385153,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,6.0,0.52022850660567,0.6416809884111229,0.6009225645513572,0.7885810862648028,37.775098960522,0.5847419482580332,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,6.5,0.4020112731094787,0.5483163087603926,0.5294601524044306,0.5954295766105921,38.42844020603286,1.7525683059579606,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,7.0,0.27398091452222806,0.4086189214540299,0.510809082824133,0.5593032137604029,39.23015650426442,0.8984585593863312,1.2192360735667724e-78,0.08147575766123949,Mohammed,Joe
Low-Pass Filter,7.5,0.15023959245132892,0.25341459571897207,0.5286163881740792,0.550952581571134,40.062441763709515,0.3774577066149458,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,8.0,0.06504303038865962,0.15668645863728506,0.5017818651741347,0.4630181591266796,40.572821364562756,0.3215635158422354,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,8.5,0.06144319954621519,0.05894519274141021,0.4675733294493917,0.4286486188200562,40.541381322141845,0.8256071765013621,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,9.0,-0.025548459340677572,-0.08507451289486585,0.4820604863057316,0.32946470879343875,41.12964256074481,1.0689386571908805,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,9.5,0.06526591476329745,-0.1941357685670572,0.4955323680967382,0.21884448712138813,40.56135825079526,0.8878800977053389,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,10.0,0.01754751318843558,-0.27040823595808877,0.4821095019881224,0.14603139941253337,40.84979621881043,0.8080604791158725,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,10.5,-0.3346448676261228,-0.3005539038717142,0.47492897288725316,0.1184560784909362,43.1259135452305,0.7888894572102352,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,11.0,-0.405060459007033,-0.3515296811017799,0.47826273523304014,0.05558785395038696,43.58863251772687,0.5894145012977621,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
Low-Pass Filter,11.5,-0.31138012595713993,-0.4456699305363905,0.473867264539112,0.06821891716551275,42.973098627134796,1.5453797423141369,1.2192360735667724e-78,0.08147575766123949,Mohammed,Mohammed
